ENTITY_ID,TOTAL_RECIEVE_ADDRESSES,TOTAL_RECIEVE_TRANSACTIONS,TOTAL_BTC_RECEIVED,TOTAL_SPEND_ADDRESSES,TOTAL_SPEND_TRANSACTIONS,TOTAL_BTC_SPENT
1087892558,1,0,0.145310,1,1,29.207310
1089008970,1,0,0.338869,1,1,0.677738
1088996920,1,0,0.004713,1,1,0.009426
1089052699,2,1,0.000054,2,2,0.000101
1088065429,1,0,0.025215,1,1,0.025215
1089051970,2,1,0.000246,1,1,0.000093
1089027828,2,0,0.000235,2,2,0.000463
1089039015,1,2,0.000354,1,1,0.000354
1089045336,2,1,0.000100,1,1,0.000200
1089027215,1,0,0.006100,1,1,0.006100
1088427360,1,0,0.000321,1,1,0.000642
1089035165,1,0,70.953849,1,1,141.907698
1088464559,1,0,0.062154,1,1,0.124308
1089045582,2,1,0.000073,0,0,0.000000
1089054164,2,1,0.000946,1,1,0.000022
1089046214,1,1,0.004144,1,1,0.008288
1089047220,2,2,0.015824,0,0,0.000000
1089036358,2,1,0.348020,0,0,0.000000
1089039969,2,1,0.000005,0,0,0.000000
1089046326,2,1,0.153804,1,1,0.299714
1089043803,2,1,0.000162,1,1,0.000324
1089051696,2,2,0.010074,0,0,0.000000
1089047088,2,1,0.010645,0,0,0.000000
1089055588,2,1,0.007686,2,2,0.015372
1089053265,1,2,0.354140,0,0,0.000000
1089038375,2,1,0.000005,0,0,0.000000
1089052564,2,1,0.001810,2,2,0.003620
1089047613,2,1,0.000408,2,2,0.000806
1089039396,2,1,0.000031,1,1,0.000062
1089045307,2,1,0.000091,1,1,0.000182
1089039610,1,1,0.000005,0,0,0.000000
1089040413,2,1,0.982311,1,1,8.160831
1089053640,2,4,1.474080,0,0,0.000000
1089048287,2,1,0.000095,0,0,0.000000
1089046219,1,1,0.033651,0,0,0.000000
1089037091,1,1,0.041900,1,1,0.041900
1089055685,2,1,0.012475,0,0,0.000000
1089052905,2,1,0.082841,0,0,0.000000
1089049961,2,1,0.006257,0,0,0.000000
1089038633,3,1,0.024942,0,0,0.000000
1089055031,2,1,0.000537,0,0,0.000000
1331439861789,1,2,0.003604,1,2,0.003614
1089051721,1,2,0.000000,0,0,0.000000
1089050730,2,1,0.002989,0,0,0.000000
1088953633,1,0,0.119949,1,1,0.239898
816043786278,1,4,0.436995,1,1,0.324830
137438953520,1,0,0.004407,1,1,0.004407
1089052058,1,1,0.000005,0,0,0.000000
1089052755,2,1,0.041108,0,0,0.000000
1089052141,2,2,0.001668,0,0,0.000000
1089055607,2,1,0.000005,0,0,0.000000
1089038817,2,1,0.002511,2,2,0.005013
893353197581,1,0,0.000267,1,1,0.000267
1088984225,1,0,0.005306,1,1,0.010612
1089044201,1,1,0.000000,0,0,0.000000
1089045900,2,1,0.012265,0,0,0.000000
1089054696,2,2,0.020846,0,0,0.000000
1089050614,2,1,0.112591,1,1,0.194056
1088594320,1,0,0.013673,1,1,0.027346
1089048992,2,1,3.212281,1,1,0.100000
1089055867,4,1,0.015123,0,0,0.000000
1087191996,1,0,0.017728,1,1,0.035456
1089052449,2,1,0.000610,0,0,0.000000
1089038641,2,1,0.000161,0,0,0.000000
1089053162,5,1,1.067960,0,0,0.000000
1089055056,2,1,0.000895,1,1,0.000010
1089039648,2,1,0.002937,1,1,0.005874
1089010475,1,0,0.000024,1,1,0.000048
1088877607,1,0,0.001368,1,1,0.001368
292057776165,2,0,35.977107,2,1,143.908428
1089053186,1,1,0.069988,0,0,0.000000
1089054409,2,1,0.000005,0,0,0.000000
1089044790,2,1,0.000106,1,1,0.000212
1089026687,2,0,0.063667,2,2,0.370327
455266533391,1,16,0.578667,1,1,0.337715
1089044104,1,1,0.000000,0,0,0.000000
1089041418,1,1,0.000000,0,0,0.000000
1089038947,2,1,0.000164,2,2,0.000328
1089052788,2,4,0.030868,0,0,0.000000
1089037388,1,1,0.000005,0,0,0.000000
1089044434,2,1,0.000135,0,0,0.000000
360777252874,1,6,0.027588,1,2,0.033220
1089055173,1,1,0.000005,0,0,0.000000
1089052364,2,1,0.005646,1,1,0.010524
317827579921,1,4,0.007080,1,1,0.012448
1089039273,2,1,0.000044,1,1,0.000088
1089052170,2,1,0.004029,1,1,0.007112
1089055677,13,1,1.278722,0,0,0.000000
956886419,1,0,0.030000,1,1,0.060000
1089045191,2,1,0.000084,1,1,0.000168
1089050831,2,1,0.008218,0,0,0.000000
1088613566,1,0,1.092297,1,1,2.184594
1089055281,2,1,0.000239,1,1,0.000010
1078635837,1,0,0.576611,1,1,1.153222
1245540515895,2,0,1.449570,2,1,1.449570
1089042423,1,1,0.000000,0,0,0.000000
1088450335,1,0,0.207361,1,1,0.414722
1089054449,2,1,0.000005,0,0,0.000000
1089048335,2,1,0.000794,0,0,0.000000
1089038217,1,1,0.099845,0,0,0.000000
1089036207,2,2,0.004606,0,0,0.000000
1089042959,1,1,0.000000,0,0,0.000000
1089038659,2,1,1.014039,1,1,2.021826
1089035798,1,0,2.887106,1,1,5.774212
1089048367,2,1,0.001908,0,0,0.000000
1089042353,1,1,0.000000,0,0,0.000000
1088389833,1,0,0.000553,1,1,0.001106
1089046815,1,2,0.141948,0,0,0.000000
1089022624,1,0,0.018013,1,1,0.036026
1088785703,1,0,0.008424,1,1,0.008424
1088770964,1,0,0.005393,1,1,0.010786
1089039802,2,1,0.000033,1,1,0.000066
1089050864,2,1,0.010421,1,1,0.019166
1089038685,2,1,0.000005,0,0,0.000000
343597383715,2,4,0.011156,2,2,0.028604
1089042395,1,1,0.000000,0,0,0.000000
1089039357,2,1,0.000038,1,1,0.000076
1089044292,2,1,0.000137,1,1,0.000274
1089043345,2,1,0.000183,1,1,0.000366
249108103175,1,1,2.210806,1,4,1.474000
1089052012,1,1,0.000941,0,0,0.000000
1089043942,2,1,0.000151,1,1,0.000302
773094113297,1,2,0.004334,1,1,0.006028
1089055723,2,1,0.094259,0,0,0.000000
1089050397,1,1,0.001577,0,0,0.000000
1089050908,2,1,0.025064,1,1,0.041108
1089041708,2,1,0.000174,1,1,0.000348
1000427961,1,0,0.000193,1,1,0.000193
1087892609,1,0,0.007717,1,1,0.015434
1089049866,2,1,0.106438,1,1,0.197984
1089041867,1,1,0.000000,0,0,0.000000
1089039817,2,1,0.000013,1,1,0.000026
1089036500,1,2,0.020200,0,0,0.000000
1089036229,1,5,0.000000,0,0,0.000000
1089046823,2,1,0.001533,0,0,0.000000
1089044999,2,1,0.000088,1,1,0.000176
1089042224,2,1,0.000151,1,1,0.000302
1089037032,2,1,18.768139,1,1,37.528278
1089042396,1,1,0.000000,0,0,0.000000
1089042452,2,1,0.000156,1,1,0.000312
1089045448,2,1,0.000061,1,1,0.000122
214748364874,2,0,0.006883,2,1,0.013766
1088976853,1,0,0.000781,1,1,0.000781
1088997530,1,0,0.000223,1,1,0.000446
1089040978,2,1,0.000160,1,1,0.000320
1089054481,2,1,0.000005,0,0,0.000000
1089044702,2,1,0.000102,1,1,0.000204
94489280555,1,0,0.001882,1,1,0.001882
1089041144,1,1,0.000000,0,0,0.000000
1089050870,2,1,0.004289,0,0,0.000000
1089039012,2,1,0.122295,0,0,0.000000
1089046753,2,1,0.030579,1,1,0.001393
1089038759,2,1,0.000196,2,2,0.000392
1089044403,1,1,0.000000,0,0,0.000000
1000372342,1,0,0.000092,1,1,0.000092
1089041640,2,1,0.000183,1,1,0.000366
1062404582,1,0,0.065180,1,1,0.130360
1089035142,1,0,30.226376,1,1,60.452752
1089049076,2,2,0.038636,0,0,0.000000
1089051113,2,1,0.000993,0,0,0.000000
1089053565,2,1,0.000088,0,0,0.000000
1089054447,2,1,0.000005,0,0,0.000000
549755813950,2,18,0.126843,2,1,0.105371
1089049506,2,2,0.000015,0,0,0.000000
1089046453,3,1,0.154265,1,1,0.304404
1089052291,2,1,0.397434,1,1,0.794746
1089039266,2,1,0.000061,1,1,0.000122
1089048307,1,1,0.000076,0,0,0.000000
1089053012,3,1,0.003356,0,0,0.000000
1089044360,1,1,0.000000,0,0,0.000000
1089056065,1,2,0.001820,0,0,0.000000
1089027545,1,0,0.284218,1,1,0.568436
1089028117,1,0,0.019038,1,1,0.038076
1089037762,2,2,0.000454,0,0,0.000000
1089041822,1,1,0.000000,0,0,0.000000
1089049306,1,1,0.004032,0,0,0.000000
1089046190,4,1,1.952645,1,1,0.001576
1089051515,2,1,0.000005,0,0,0.000000
1089049071,3,2,0.001636,0,0,0.000000
1053227320,1,0,0.007592,1,1,0.015184
1084230042,1,0,0.003445,1,1,0.006890
1083618406,1,0,0.000127,1,1,0.001397
1088379427,1,0,0.000930,1,1,0.000930
1089053237,1,1,0.000161,0,0,0.000000
1089033109,1,0,0.006905,1,1,0.020715
1088651495,1,0,0.008429,1,1,0.016858
1084701750,1,0,0.000184,1,1,0.000368
841813590084,2,0,0.001907,2,1,0.003814
1089051000,1,1,0.003439,0,0,0.000000
1089046233,1,1,0.003342,0,0,0.000000
1088953294,1,0,0.001644,1,1,0.003288
1089044491,1,1,0.003235,0,0,0.000000
1089023095,1,0,28.361967,1,1,56.723934
343597383737,2,0,0.003741,2,1,0.003741
1089050894,1,1,0.000434,1,1,0.000868
1088657502,1,0,0.300053,1,1,1.800318
1088992932,1,0,0.017966,1,1,0.035932
1089047372,1,2,0.001324,0,0,0.000000
1089052040,1,2,0.000010,0,0,0.000000
1088997544,1,0,0.000220,1,1,0.000440
1089048674,1,1,0.018766,0,0,0.000000
1089041766,2,1,0.000190,1,1,0.000380
1089043313,1,1,0.000000,0,0,0.000000
1089055520,2,1,0.002060,2,2,0.004120
1089048904,1,1,0.016665,0,0,0.000000
1089055039,3,1,0.000025,0,0,0.000000
1089039710,2,1,0.000038,1,1,0.000076
1089043914,1,1,0.000000,0,0,0.000000
1089042088,1,1,0.000000,0,0,0.000000
1089048568,1,1,0.000005,0,0,0.000000
1089036839,1,2,0.000000,0,0,0.000000
1089036483,2,1,0.287348,0,0,0.000000
1089049831,1,1,0.000999,0,0,0.000000
1089024179,1,0,0.191505,1,1,0.383010
1089037495,1,1,0.000005,0,0,0.000000
541165879310,1,3,0.045059,1,1,0.090054
1089044212,1,1,0.000000,0,0,0.000000
1089022829,1,0,0.000009,1,1,0.000018
1089021574,1,0,0.873683,1,1,1.747366
1088457901,1,0,0.002408,1,1,0.004816
1088432139,1,0,0.000341,1,1,0.000682
1084716568,1,0,0.018083,1,1,0.036166
1088968038,1,0,1.980716,1,1,17.826444
1089047399,2,1,4.677751,0,0,0.000000
1089041956,1,1,0.000000,0,0,0.000000
1089052351,2,2,0.253184,1,1,0.065864
1089049890,1,1,0.010852,0,0,0.000000
1089047614,1,1,0.000005,0,0,0.000000
1089042487,1,1,0.000000,0,0,0.000000
1089042029,1,1,0.000000,0,0,0.000000
1089050047,1,2,0.001062,0,0,0.000000
1089040379,1,1,0.000072,0,0,0.000000
60129542203,3,4,10.513420,3,2,7.080108
1089048226,1,1,0.000000,0,0,0.000000
1086235955,1,0,0.171006,1,1,0.171006
1089043286,1,1,0.000000,0,0,0.000000
1089050392,1,1,0.001629,0,0,0.000000
1082026390,1,0,0.000185,1,1,0.000370
1089052399,1,1,0.000075,0,0,0.000000
1089048818,2,1,0.001140,2,2,0.002280
1089042006,1,1,0.000000,0,0,0.000000
1089034888,1,0,0.118013,1,1,0.236026
1089035330,1,0,0.640560,1,1,36.511920
1086909149,1,0,0.000223,1,1,0.000446
1089050027,1,1,0.000011,0,0,0.000000
1089043667,1,1,0.000000,0,0,0.000000
1089048758,1,2,0.012486,0,0,0.000000
1089046441,1,1,0.506616,0,0,0.000000
1089038931,1,1,0.000005,0,0,0.000000
1089050096,1,2,0.002678,0,0,0.000000
1089035123,1,0,0.000009,1,1,0.000009
1080683809,1,0,0.000385,1,1,0.000770
996432412685,1,0,0.025117,1,1,0.025117
1057701084,1,0,0.007356,1,1,0.014712
1088883582,1,0,0.581636,1,1,1.163272
1089045332,2,1,0.000065,1,1,0.000130
1089041698,1,1,0.000000,0,0,0.000000
1088695546,1,0,0.155000,1,1,0.155000
1089043978,2,1,0.000202,0,0,0.000000
1089029997,1,0,0.000192,1,1,0.000384
1088813930,1,0,0.003145,1,1,0.006290
1089039556,2,1,0.000018,1,1,0.000036
1089034046,1,0,0.704796,1,1,2.114388
1088933270,1,0,0.008273,1,1,0.008273
1089037088,1,2,0.000010,0,0,0.000000
1089010490,1,0,0.000027,1,1,0.000054
8589934672,2,0,0.137579,2,1,0.137579
1088991108,1,0,0.033867,1,1,0.067734
1089055803,1,1,0.000005,0,0,0.000000
1089047497,2,1,0.001447,2,2,0.002883
1089041524,2,1,0.000183,1,1,0.000366
1089041008,1,1,0.000000,0,0,0.000000
1089025936,1,0,0.000326,1,1,0.000652
1089039224,1,1,0.002393,0,0,0.000000
266287972364,1,4,0.011991,1,1,0.023796
137438953533,1,3,0.000756,1,2,0.000780
1089048261,1,1,0.000005,0,0,0.000000
1089046246,1,5,0.094200,0,0,0.000000
1089046610,1,3,0.000750,0,0,0.000000
1089048066,1,1,0.078187,0,0,0.000000
1088668298,1,0,0.011955,1,1,0.023910
1088452588,1,0,0.026247,1,1,0.052494
1089046556,1,1,0.009365,0,0,0.000000
1086461207,1,0,0.000154,1,1,0.000154
1089051081,1,1,0.001107,0,0,0.000000
1089037420,1,1,0.000005,0,0,0.000000
1089043063,1,1,0.000000,0,0,0.000000
1089009896,1,0,0.300269,1,1,0.600538
1058659995,1,0,0.011072,1,1,0.022144
1089012508,1,0,0.000584,1,1,0.001168
1088408101,1,0,0.000667,1,1,0.001334
1088579135,1,0,2.000000,1,1,8.000000
1089042523,1,1,0.000000,0,0,0.000000
1089055426,1,1,0.000777,0,0,0.000000
1089039011,1,1,0.001245,0,0,0.000000
1089042800,1,1,0.000000,0,0,0.000000
1077840309,1,0,0.000527,1,1,0.001054
617359029,1,0,0.009574,1,1,0.019148
1089053043,1,1,0.000730,0,0,0.000000
1089053642,1,1,0.006157,0,0,0.000000
1088422536,1,0,0.002156,1,1,0.004312
1065151889494,1,0,0.008880,1,1,0.017760
1089051906,1,1,0.000005,0,0,0.000000
352187318347,1,0,0.065400,1,1,0.067031
1078066656,1,0,0.010637,1,1,0.021274
1087992372,1,0,0.300000,1,1,0.600000
1089025774,1,0,0.001200,1,1,0.001200
1089037944,2,1,2.887101,1,1,5.770544
841813590034,1,9,0.019244,1,2,0.038142
1089048165,1,1,0.000005,0,0,0.000000
1087394555,1,0,0.044697,1,1,0.089394
309237645384,2,4,0.844496,2,1,0.517024
1089047028,2,1,0.004901,0,0,0.000000
1089026683,1,0,0.000011,1,1,0.000011
1089038539,1,2,0.076738,0,0,0.000000
1089043790,1,1,0.000000,0,0,0.000000
1070701733,1,0,0.007150,1,1,0.014300
446676598799,1,0,0.012998,1,1,0.012998
1088971876,1,0,1.343664,1,1,2.687328
1088681286,1,0,0.002713,1,1,0.005426
1089052215,1,4,0.003044,0,0,0.000000
1089044680,2,1,0.000583,1,1,0.001166
1089035322,2,0,0.021945,2,2,0.021945
326417514504,2,0,0.056164,2,1,0.112328
1089033761,1,0,0.000885,1,1,0.001770
944892805190,2,2,0.016702,2,1,0.017136
1089021737,1,0,4.387491,1,1,8.774982
1089048863,2,1,0.002402,2,2,0.004795
1089047886,1,1,0.000005,0,0,0.000000
1089037065,2,1,0.000212,1,1,0.000012
1089043970,1,1,0.000000,0,0,0.000000
1089054071,2,1,3.666509,1,1,5.827018
1089041503,2,1,0.000188,1,1,0.000376
1089042793,1,1,0.000000,0,0,0.000000
1089044614,2,1,0.000585,1,1,0.001170
1089050971,1,1,0.000005,0,0,0.000000
1089041320,1,1,0.000000,0,0,0.000000
1089040773,2,1,0.000183,1,1,0.000366
1089033507,1,0,0.000868,1,1,0.000868
1089038622,1,1,0.002256,0,0,0.000000
1089050724,1,3,0.093966,0,0,0.000000
1087350154,1,0,0.002350,1,1,0.002350
1089033326,1,0,3.596285,1,1,7.192570
1089055883,1,1,0.007893,0,0,0.000000
1089043070,1,1,0.000000,0,0,0.000000
1089040508,1,1,0.000000,0,0,0.000000
1089054485,2,1,0.000005,0,0,0.000000
1089051882,1,1,0.000005,0,0,0.000000
652835029002,1,1,0.001065,1,1,0.001065
1089055307,1,2,0.987170,0,0,0.000000
1089053839,1,13,0.125476,0,0,0.000000
1088746792,1,0,0.022322,1,1,0.044644
1089052300,1,2,0.021582,0,0,0.000000
1085925508,1,0,0.015793,1,1,0.015793
1088811806,1,0,0.028073,1,1,0.056146
1088993541,1,0,0.004381,1,1,0.004381
1083601560,1,0,0.003100,1,1,0.003100
1089049834,1,2,0.000010,0,0,0.000000
1089051580,1,2,0.000020,0,0,0.000000
1089044051,2,1,0.000144,1,1,0.000288
1089040923,2,1,0.000149,1,1,0.000298
1089052968,1,1,0.056518,0,0,0.000000
1089053118,2,1,0.031632,0,0,0.000000
1089034730,1,0,0.003928,1,1,0.007856
1089042086,2,1,0.000142,1,1,0.000284
1088667954,1,0,0.000911,1,1,0.001822
1089050905,1,2,0.093686,0,0,0.000000
1089051547,1,1,0.000005,0,0,0.000000
1088796758,1,0,0.000100,1,1,0.000100
1088400322,1,0,7.914818,1,1,403.655718
1089037987,1,2,0.000000,0,0,0.000000
1088876887,1,0,0.007774,1,1,0.015548
1088542468,1,0,0.007443,1,1,0.014886
1089049764,1,1,0.000949,0,0,0.000000
1088606227,1,0,0.016031,1,1,0.032062
1089049265,1,1,1.223358,0,0,0.000000
489626271757,1,2,0.089522,1,1,0.078336
1089051062,1,1,0.000004,0,0,0.000000
1089038670,2,1,0.000083,1,1,0.000018
1089036397,1,1,0.052058,0,0,0.000000
970662608959,1,1,0.003744,1,1,0.007104
1089042748,1,1,0.000000,0,0,0.000000
1089036633,1,1,0.977482,0,0,0.000000
1089039563,2,1,0.000054,1,1,0.000108
1089050089,1,1,0.002655,0,0,0.000000
1089049928,1,7,0.010843,0,0,0.000000
1089055598,2,1,0.001981,2,2,0.003962
1089050422,1,1,0.005133,0,0,0.000000
1087277790,1,0,0.007099,1,1,0.014198
1089044361,1,1,0.000000,0,0,0.000000
1089053211,2,1,0.003222,0,0,0.000000
1082497956,1,0,0.000453,1,1,0.000906
1088540651,1,0,0.124932,1,1,0.249864
1088398623,1,0,0.002488,1,1,0.004976
1089027179,1,0,0.022232,1,1,0.022232
1089027995,2,0,0.004801,2,2,0.004801
1089034144,1,0,0.001881,1,1,0.001881
1089055458,1,2,0.019268,0,0,0.000000
1089042387,1,1,0.000000,0,0,0.000000
661424963600,1,0,0.003547,1,1,0.003547
1089036126,1,1,0.013178,0,0,0.000000
1088587474,1,0,0.007903,1,1,0.015806
1089043113,2,1,0.000167,1,1,0.000334
1088926613,1,0,0.270000,1,1,0.270000
1089035125,1,0,0.001130,1,1,0.002260
1089040538,1,1,0.000000,0,0,0.000000
1083871954,1,0,0.000371,1,1,0.000742
1089033945,1,0,1.008879,1,1,9.079911
1089046655,1,1,0.001149,0,0,0.000000
1089042709,1,1,0.000000,0,0,0.000000
1089042030,1,1,0.000000,0,0,0.000000
1089051431,1,1,0.000005,0,0,0.000000
1088431127,1,0,1.979541,1,1,3.959082
1089033601,1,0,0.000574,1,1,0.001148
1089009035,1,0,0.003297,1,1,0.006594
1089053691,1,1,0.001393,0,0,0.000000
1089034204,1,0,0.000438,1,1,0.000876
1088404330,1,0,0.003649,1,1,0.007298
1085842324,1,0,0.002757,1,1,0.005514
1086284826,1,0,0.000214,1,1,0.000428
1088972252,1,0,0.074919,1,1,0.149838
1089033567,1,0,1.560619,1,1,4.681857
1072746213,1,0,0.000369,1,1,0.000738
1089051816,1,3,0.000441,0,0,0.000000
1088722337,1,0,0.006138,1,1,0.012276
1086819849,1,0,0.013803,1,1,0.027606
1089055837,1,2,0.000006,0,0,0.000000
1089046294,1,26,5.658328,0,0,0.000000
1089050783,1,1,0.000005,0,0,0.000000
1083100263,1,0,0.001918,1,1,0.003836
1089054090,2,1,1.224347,0,0,0.000000
1089033470,1,0,0.030620,1,1,0.061240
1089050709,1,2,0.001250,0,0,0.000000
1089035406,1,0,0.412926,1,1,2.890482
1089052628,1,1,0.000005,0,0,0.000000
1089026980,1,0,0.027700,1,1,0.055400
1089023693,1,0,0.000353,1,1,0.000706
1089048011,1,2,0.000018,1,1,0.000009
1089038299,2,1,0.055695,1,1,0.034000
1089043054,2,1,0.000434,1,1,0.000868
1089040134,2,1,0.000028,1,1,0.000056
1089047389,2,1,6.050539,2,2,11.343378
1089047364,65,1,0.599785,1,1,0.000360
1088637512,1,0,0.865676,1,1,1.731352
1089052597,2,1,0.000628,2,2,0.001256
1089052749,14,1,0.094656,0,0,0.000000
1089048538,1,1,0.015792,0,0,0.000000
1056561954827,1,3,0.001234,1,1,0.001468
1089044694,2,1,0.000106,1,1,0.000212
1089054688,2,1,2.424379,0,0,0.000000
1089052113,2,2,0.016430,0,0,0.000000
1089053379,4,1,0.150101,0,0,0.000000
1089042596,2,1,0.000158,1,1,0.000316
1089048781,2,1,0.000003,0,0,0.000000
1089040895,2,1,0.000059,1,1,0.000118
1089045812,2,1,0.000284,1,1,0.000568
1089048400,2,1,0.000299,2,2,0.000598
1089050293,2,8,0.012744,0,0,0.000000
1089050158,2,1,0.002660,1,1,0.000550
1089043541,2,1,0.000142,1,1,0.000284
1089046607,2,1,0.004127,0,0,0.000000
1089052122,1,1,0.000805,0,0,0.000000
1089044816,2,1,0.000102,1,1,0.000204
1089038057,3,2,0.005988,0,0,0.000000
1089050836,2,1,0.006918,0,0,0.000000
1089041933,2,1,0.000144,1,1,0.000288
1089050009,2,1,0.004521,1,1,0.001399
120259084288,10,0,1.342200,10,1,2.684400
1089042418,2,1,0.000156,1,1,0.000312
1089055961,11,2,3.043352,0,0,0.000000
17179869263,38,0,0.165532,38,1,5.793620
1089037483,1,1,0.000005,0,0,0.000000
214748364841,1,0,0.004053,1,1,0.004053
17179869240,2,0,0.025244,2,1,0.050488
10,7,0,0.029956,7,1,0.059912
1088996860,1,0,0.001502,1,1,0.003004
1089045370,2,1,0.000065,1,1,0.000130
1089042229,2,1,0.000140,1,1,0.000280
1089052368,2,1,4.046128,0,0,0.000000
1089043249,2,1,0.000181,1,1,0.000362
1089038146,2,1,0.057297,0,0,0.000000
489626271809,5,1,0.005884,5,1,0.011768
1089035461,1,0,0.000313,1,1,0.000626
1089040054,2,1,0.000031,1,1,0.000062
1089037621,1,1,0.001658,0,0,0.000000
1089037302,2,1,0.576606,0,0,0.000000
1089051747,3,3,0.007348,0,0,0.000000
8589934641,9,0,0.081166,9,1,0.162332
1089055324,1,1,0.002887,0,0,0.000000
1072730864,1,0,0.003890,1,1,0.007780
8589934610,2,0,0.012094,2,1,0.024188
1088758039,1,0,0.046500,1,1,0.093000
1089051176,1,1,0.000005,0,0,0.000000
1088300836,1,0,0.000873,1,1,0.001746
1088990774,1,0,0.009588,1,1,0.019176
796231580,1,0,0.004820,1,1,0.004820
1089052579,2,1,0.000657,1,1,0.000018
1089047556,2,1,0.000005,0,0,0.000000
1089040701,1,1,0.000000,0,0,0.000000
1089042162,1,1,0.000000,0,0,0.000000
1089055784,3,1,0.000025,0,0,0.000000
1089054290,2,1,0.003834,0,0,0.000000
1089047337,1,1,0.000008,1,1,0.000016
498216206393,3,0,0.031244,3,1,0.031244
1089053059,2,4,0.474216,0,0,0.000000
1089048173,1,1,0.000005,0,0,0.000000
1089054349,2,1,0.000037,1,1,0.000020
971053425,1,0,0.017155,1,1,0.017155
1089055679,10,1,0.072559,0,0,0.000000
1089043801,2,1,0.000144,1,1,0.000288
1089050423,3,2,0.007898,1,1,0.019665
1089050466,1,1,0.002657,0,0,0.000000
1083901146,1,0,0.004224,1,1,0.008448
8589934632,11,18,0.097979,11,1,0.074274
1089045786,2,1,0.000747,1,1,0.001494
1089044746,2,1,0.000104,1,1,0.000208
1085219548,1,0,0.000054,1,1,0.000108
1089052362,2,1,0.006254,1,1,0.012108
1089041031,2,1,0.000186,1,1,0.000372
1089037590,1,2,0.004072,0,0,0.000000
1089049219,2,1,0.000039,0,0,0.000000
1089036402,1,6,0.048252,0,0,0.000000
1089043649,2,1,0.000169,1,1,0.000338
1089037767,2,4,0.001253,0,0,0.000000
1089055877,2,1,0.001943,0,0,0.000000
1089037849,2,1,0.000010,1,1,0.000020
1089045734,2,1,0.000469,1,1,0.000938
1089042087,1,1,0.000000,0,0,0.000000
1089047452,1,1,0.000005,0,0,0.000000
1089038199,2,1,0.001904,0,0,0.000000
1089039190,2,1,0.000027,1,1,0.000054
1089041796,1,1,0.000000,0,0,0.000000
1089042870,2,1,0.000158,1,1,0.000316
1089044920,2,1,0.000095,1,1,0.000190
1089040697,1,1,0.000000,0,0,0.000000
1089054177,2,1,0.000003,0,0,0.000000
1089040871,2,1,0.000172,1,1,0.000344
1089038732,2,1,0.000228,1,1,0.000006
1089039952,2,1,0.000049,1,1,0.000098
1089042373,1,1,0.000000,0,0,0.000000
1089042150,1,1,0.000000,0,0,0.000000
549755813938,4,4,18.797647,4,3,24.250642
1089046592,2,1,0.005537,0,0,0.000000
1089040031,2,1,0.000008,1,1,0.000016
1089036343,7,1,2.342662,1,1,0.004786
1088940123,1,0,0.026577,1,1,0.053154
1088398988,1,0,0.000710,1,1,0.001420
1089044242,1,1,0.000000,0,0,0.000000
1089049525,1,1,0.001574,0,0,0.000000
1089055525,2,1,0.000003,0,0,0.000000
1089047545,2,1,0.002184,0,0,0.000000
1089047829,1,1,0.000005,0,0,0.000000
1089050345,2,1,1.336385,0,0,0.000000
1089042850,2,1,0.000151,1,1,0.000302
1089052654,2,1,0.000217,2,2,0.000425
38,3,0,0.030885,3,1,0.061770
1089043315,1,1,0.000000,0,0,0.000000
309237645323,2,0,0.001749,2,1,0.001749
274877906951,1,0,0.021636,1,1,0.043272
1089052295,3,1,0.493502,0,0,0.000000
1089045512,2,1,0.000088,1,1,0.000176
1089043912,1,1,0.000000,0,0,0.000000
549755813942,7,1,43.812544,7,1,43.811349
1089040237,2,1,0.000005,0,0,0.000000
1089028211,1,0,0.000064,1,1,0.000128
1606317768719,1,0,0.000234,1,1,0.000234
171798691893,2,0,0.004962,2,1,0.009924
1089049724,2,1,0.002779,0,0,0.000000
1089041362,2,1,0.000377,1,1,0.000754
1089050777,2,1,0.049119,1,1,0.097770
1089037816,1,1,0.000000,0,0,0.000000
1089037627,2,1,0.010183,0,0,0.000000
1185410973711,2,5,0.059413,2,1,0.011977
1089047188,4,1,0.003049,0,0,0.000000
1089036486,1,1,0.020310,0,0,0.000000
1089047739,2,1,0.000923,1,1,0.000011
1089038160,2,1,0.001056,2,2,0.002101
1089036663,1,15,0.699450,0,0,0.000000
1089011316,1,0,0.000009,1,1,0.000018
1088331396,1,0,0.005289,1,1,0.010578
1089046644,1,1,0.001555,0,0,0.000000
1089040093,2,1,0.000036,1,1,0.000072
1089049832,1,1,0.000694,0,0,0.000000
1071541148,1,0,0.145118,1,1,0.290236
1089047104,1,1,0.000182,0,0,0.000000
1089036621,2,1,0.002253,0,0,0.000000
1089026311,1,0,0.000455,1,1,0.000910
1089041043,2,1,0.000172,1,1,0.000344
1089055554,2,1,0.002041,2,2,0.004082
1089034789,1,0,3.004366,1,1,6.008732
1089010433,1,0,0.001650,1,1,0.001650
1089048455,2,1,0.000113,2,2,0.000226
1089044135,2,1,0.000356,1,1,0.000712
1089052573,2,1,0.000003,0,0,0.000000
1089045621,2,1,0.000100,1,1,0.000200
111669149775,6,14,3636.260580,6,4,2116.170988
1089055957,5,1,0.000160,0,0,0.000000
1089037293,2,1,0.001324,2,2,0.002648
1089036233,2,1,0.002182,0,0,0.000000
1089051998,2,1,0.001691,0,0,0.000000
1089042522,1,1,0.000000,0,0,0.000000
1088877611,1,0,14.398735,1,1,86.392410
1089042367,2,1,0.000167,1,1,0.000334
